,ID,SMILES
203,Z7575728510,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=CC(O)=NN1C1=CC=CC=C1F
204,Z1444624734,COC1=CC=CC(CC(NC(=O)NCCN2N=CC3=CC=CC=C3C2=O)C2=CC=CC=C2)=C1
205,PV-005792602211,O=C1C2=C(C=C(F)C(F)=C2)C(C2=CC=CC=C2)=NN1C1=C(F)C(CO)=CC=N1
206,PV-004941765180,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=C(F)N(C2=CC=CC=C2)N=C1
207,PV-004458887518,COC1=CC=C(F)C=C1C1=CN=CC(COC2=CC=C(N3C=CNC3=O)C=C2)=C1
208,PV-006866100105,O=C(CC1=CC=C(N2C=CC=N2)C=C1)NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1
209,PV-008353257466,CN1C=CC(C(NC(=O)C2=CC(C3=CC=CC=C3F)=CN=C2O)C2=CC=CC=C2)=N1
210,PV-007515106633,CC1=CC=NN=C1C(=O)NC1=CC=CC(NC(=O)C2=CC3=CC(F)=CC=C3C=N2)=C1
211,Z4493295271,COC1=CC=C(NC(=O)[C@@H](C)NC(=O)C2=CC=C(C3=CC=CC=C3C3=NNN=N3)C=C2)C=C1
212,PV-009321392456,N#CC1=C(NC(=O)C(F)(F)/C=C/C2=CC=CC=C2)C=CN(C2=CC=CC=C2)C1=O
213,PV-008406908562,NC1=CC(C(=O)NC2=CC(F)=C(N3C=CN=C3)C(F)=C2)=NN1C1=CC=C(F)C=C1
214,PV-009158989033,N#CC1=C(NC(=O)NCC2=CC=C(C3=CNC(=O)C=C3)C=C2)C2=CC=CC=C2N=C1
215,PV-006724161626,N#CC1=CC(C2=CC=CC=C2)=CC(NC(=O)CNC(=O)C2=CC=C(F)C=C2F)=C1
216,PV-008549874131,CC1=CC=C(C(O)C2=CC=CC=N2)C=C1NC(=O)C1=CN(C2=CC(O)=CC=C2)N=C1
217,PV-007243617011,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=CC=CC2=CC(O)=CC=C12
218,PV-007438352093,CC1=NC2=C(C3=CC=C(COC(=O)C4=CC=CC=C4O)C=C3)C=CC=C2C(=O)N1C
219,PV-007344954102,O=C(NC(CC1=CC=CC=C1)C1=CC=NC=C1)C1=NN(C2=CC=CC=C2)C(=O)C=C1
220,PV-002147774493,CC1=CC(NC(=O)C2=CC(F)=C(F)C=C2C(=O)C2=CC=CC=C2)=CC(C(N)=O)=C1
221,PV-008303639954,CN1C=NC=C1C1=CC(F)=CC=C1C(=O)NC1=CC=CN(C2=CC=CC=C2)C1=O
222,PV-006662541138,O=C(NC1=CC=C2N=CN(C3=CC=CC=C3)C(=O)C2=C1)C(F)(F)C1=CC=CN=C1
223,Z4985552369,CN1N=CC=C1C1=C(C(=O)NC2=CC=CC(C3=CC=CC=C3OC(F)(F)F)=C2)N=NN1
224,PV-004268487257,O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)C1=CC=CN=C1NC1=CC=CC=C1F
225,Z1161341455,CCN1N=C(C(=O)NCC2=CC(OC3=CC=CC(F)=C3)=CC=N2)C2=CC=CC=C2C1=O
226,Z1333201348,O=C1NC2=CC=CC=C2C(=O)N1CC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1
227,PV-007143830011,O=C(NC1=CC=CC=C1C1=CNC=N1)C1=CN(C2=CC=CC=C2F)C(=O)C=C1
228,PV-007682160420,NC1=C(C(=O)NCC2=CC=C(C3=CNC(=O)C=C3)C=C2)C=NN1CC1=CC=CC=C1
229,PV-008630723351,COC(=O)C1=CC=CC2=C1C=NN(CC1=CC=CC=C1OCC1=CC=CC=C1)C2=O
230,PV-007850558637,COC1=C(C(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)NC(=O)NC1=O
231,PV-007873221098,O=C(CC1=CC=CN=C1)NC1=CC=C(C(=O)NCC2=CNC3=CC=C(F)C=C23)C=C1
232,Z1273867081,CC1=CC(CNC(=O)C2=CN(CC3=CC=CN=C3)N=N2)=CC=C1OC1=CC=C(F)C=C1
233,PV-007085892128,CN1C=CC(=O)C2=CC(NC(=O)C3=CC=C(OCC4=CC=CC=C4)N=C3)=CC=C21
234,Z1900947472,CCC1=C(C(=O)NCC2=CC=CC(C3=CC=CN=C3)=C2)N=NN1CC1=CC=C(F)C=C1
235,PV-008109287748,NCC(NC(=O)C1=CN(C2=CC=CC=C2)N=C1C1=CC=NC=C1)C1=CC=CC=C1F
236,Z2207745930,CC1=C(C(=O)NCC2=CC=C(C3=CC=CC=C3)C=C2F)C=NC2=C1C(=O)N(C)C(=O)N2C
237,PV-004455189318,O=C(NC1=CN(C2=CC=CC=N2)N=C1)C1=CC=C(OC2=CC=C(F)C=C2)C=N1
238,PV-008333886559,COC1=CC=C(C(=O)NC2=NN(C3=CC=C(F)C=C3)N=C2)C=C1C1=CC=CC=N1
239,PV-008160604029,O=C(NC1=CC=C(N2C=CC(=O)N2)C(F)=C1)C1=CN(C2=C(F)C=CC=C2F)N=N1
240,PV-007372346442,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=NOC(COC2=CC=CC=C2)=C1
241,PV-008563811428,O=C(CCC1=CC2=CC=CC=C2NC1=O)NC1=CN(C2=CC=CC=C2)C(=O)C=C1
242,Z1222691634,N#CC1=CN(CCNC(=O)C2=CC=C(C=CC3=CC=C4C=CC=CC4=N3)C=C2)N=C1
243,PV-005024163351,O=C(NC1=CC=C(OC2=CC=CC=C2)N=C1)C1=C(F)C=C(C2=NNN=N2)C=C1F
244,PV-008573990645,COC1=CC=CC2=C1NC(C(=O)NC1=CC=C(NC(=O)C3=CC(O)=CC=C3)N=C1)=C2
245,Z2182618232,O=C(NCC1=CC=CC(C(=O)OCC2=CC=CC=C2)=C1)NCC1=CC=C2C=CNC2=N1
246,Z2743743295,CN1C(=O)OC2=CC(CNC3=CC=CC(CS(=O)(=O)C4=CC=C(F)C=C4F)=C3)=CC=C21
247,PV-008901444033,O=C(N[C@@H](CCO)C1=CC=C(C2=CC=CC=C2)C=C1)C1=CC2=CC=NC=C2C(O)=N1
248,PV-007246435451,CC1=CC=C(N2NC(C(=O)NC3=CN(C4=CC=CC=C4)C(=O)C=C3)=CC2=O)C=C1C
249,Z1335904972,CCNC(=O)CC1=CC=C(NC(=O)NCC2=CC(OC3=CC=C(F)C(F)=C3)=CC=N2)C=C1
250,Z2219914543,O=C(NCC1=CC=CC=C1NS(=O)(=O)C1=CC=CC=C1)C1=CC=NC(C2=NNC=C2)=C1
251,PV-007387657960,N#CC1=CC(OC2=CC=C(NC(=O)NCC3=CN4C=C(F)C=CC4=N3)C=N2)=CC=C1
252,PV-007376549111,O=C(NCC1=NOC(C2=CC(F)=CC=C2)=N1)C1=NOC=C1C1=CC=C(F)C=C1F
253,PV-007880026251,CC1=CC=C(CN2C=CC=C(NC(=O)C3=NC=C(C4=CC=CC=C4)N3C)C2=O)C=C1
254,PV-009429379959,CC1=NNC(=O)C2=C(NC(=O)C3=CC=C(OC4=CC=C(F)C=C4)C=N3)C=CC=C12
255,PV-008436693863,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=CN(C2=CC(Cl)=CC=C2)C=N1
256,PV-008622297842,O=C1C=CC=CN1CC1=CC=C(C2=CC=CC=C2N2N=NN=C2C(F)(F)F)C=C1
257,PV-009590947435,O=C(NCC1=NNC(C2=CC=CC=C2)=C1)NC1=CC=CN(C2=CC=CC=C2)C1=O
258,PV-004498146334,CN1N=C(C(=O)COC(=O)C2=CC(C3=CC(F)=CC=C3)=CN=C2)C2=CC=CC=C21
259,PV-009998189249,CNC(=O)C1=CC=C(C(=O)NC2=CC=NN2CC2=CC=CC3=CC=CC=C23)C=C1F
260,PV-008340031676,CN1C=C(COC(=O)C2=CC3=C(NC(=O)C=C3)C(F)=C2)C(C2=CC=C(C#N)C=C2)=N1
261,PV-007847418924,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=C(C2=CC=CC=C2)N(CCO)N=C1
262,PV-004681783494,O=C(NC1=CC=CC(N2N=NNC2=O)=C1)C1=CC=C(C2=CC=CC=C2)C=C1F
263,PV-009192862049,N#CC1=CC=C(CN(C(=O)C2=CC=NN2C2=CC=NC=C2)C2=CC=CC=C2)C=C1
264,PV-008634091405,O=C(NCC1=CC=C(OC2=CC=CN=C2)C(F)=C1)C1=CC(O)=NC2=CN=CC=C12
265,PV-008133089399,NC(=O)C(NC(=O)C1=CN=CN1C1=CC=C(F)C=C1)C1=CC=C2C=CC=CC2=C1
266,PV-006769845553,O=C(OCC1=CC=C(OCC2=CC=CC=C2)N=C1)C1=CC=C2C=NNC(=O)C2=C1
267,PV-009890675765,O=C(NC1=CC=C(OCC2=CC=CC=N2)N=C1)C1=CC(=O)N(C2=CC=CC=C2)N1
268,PV-004774190944,O=C(NCC1=CC=CC(C2=CC=CO2)=C1)C1=NN(C2=CC=C(F)C=C2)C=C1O
269,PV-009078088402,O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)NC1=CC(F)=C(N2C=CN=C2)C(F)=C1
270,PV-008276852381,O=C(NCCC1=CNC2=CC(F)=CC(F)=C12)C1=NN(C2=CC=CC(F)=C2)C=C1O
271,Z4493391861,"CCOC(=O)[C@@]1(F)CN(C(=O)C2=CC=C(C3=CC=CC=C3C#N)C=C2)C[C@@H]1C1=CC=CN=C1 |&1:5,26|"
272,Z7589852823,CC(=O)NC1=CC=C(OC2=CC=C(C(=O)NC3=CC=CC4=CN=NC=C34)C=C2)N=C1
273,PV-009360255495,COC1=CC(C(=O)NC2=C(C#N)C(=O)N(C3=CC=CC=C3)C=C2)=C2OC=CC2=C1
274,Z1960282773,O=C(CCC1=CN=CC=N1)OCC(=O)C1=C(C2=CC=C(F)C=C2)NC2=CC=CC=C12
275,PV-005453052945,O=C(OCC1=NC=NN1C1=CC=CC=C1)C1=CC(C2=CC=CC=N2)=CC(F)=C1
276,PV-007566316095,CN(C(=O)C1=CC=C(C2=CC=NN2C)C=C1)C1=NC=C(OCC2=CC=CC=C2)C=N1
277,PV-008383763947,N#CC1=CN2C(C(=O)NC(C(=O)CC3=CC=CC=C3)C3=CC=CC=C3)=CN=C2C=C1
278,PV-008500823156,CN1C=CC2=C(C(=O)NCC3=CC=C(NC(=O)C4=CC=CC=C4O)C=C3)C=CN=C21
279,PV-008779769250,CC1=CC2=CC(CNC(=O)C3=CC=C(N(C)C4=CC=CC=C4)N=C3)=CC=C2NC1=O
280,PV-008414106844,O=C(NCC1=CC=C(NC(=O)C2=CC=CN=C2)C=C1)C1=CC=C2C=NNC(=O)C2=C1
281,PV-005969933539,O=C(NCC1=CC=C(COC2=CC(F)=CC=C2)C=C1)C1=CC2=C(NN=N2)C(F)=C1
282,PV-005883617579,O=C(NC1=CC=C(N2C=CC=CC2=O)C=C1F)C1=NC2=CN=CC=C2C(Cl)=C1
283,Z2220161650,CN(CC1=CC=CC(NS(=O)(=O)C2=CC=CC=C2)=C1)C(=O)C1=CC=NC(C2=NNC=C2)=C1
284,PV-009016967667,CCC1=NC2=CC(F)=CC=C2C=C1C(=O)NC1=CC(=O)N(C2=CC=CC=C2)N=C1
285,PV-010037893116,O=C(NC1=CC=C(C2=NC=CN2)C=C1)NC1=CC(=O)N(C2=CC=CC=C2)C=C1
286,Z7751352078,O=C1CN(C(=O)C(F)(F)C2=NC=CC=C2F)C2=CC=CC=C2N1C1=CC=CC=C1
287,PV-008270508972,CC1=NN(C2=CC=CC=C2CNC(=O)C2=NOC(C3=CC=C(C#N)C=C3F)=C2)C=C1
288,PV-008080486479,CC1=C(CC(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C(=O)NC(N)=N1
289,Z1735032112,CN1C=C(CCNC(=O)NCC2=NOC(COC3=CC=CC=C3F)=C2)C2=CC=C(F)C=C21
290,PV-006803320500,O=C(C1=C(F)C(O)=C(F)C=C1)N1CC(=O)N(C2=CC=CC=C2)C2=CC=CC=C21
291,PV-009553125022,O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1
292,Z1952793669,CC1=NC2=CC=CC=C2N(CCNC(=O)C2=CC(F)=C(F)C=C2C(=O)C2=CC=CC=C2)C1=O
293,PV-008785898278,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CN(C2=CC=CC=C2)C(=O)C=C1
294,PV-006872913128,O=C(C1=CC=CC=C1)C1=CC(NC(=O)C2=C(F)C3=C(C=C2)NC(=O)N3)=CC=C1F
295,PV-008641826874,O=C(NC1=CC=CC=C1OCC1=CC=CN=C1)C1=CC(=O)N(C2=CC=CC=C2)N=C1
296,PV-007481341970,O=C(NC1=CC=CC(NC(=O)C2=CC3=CN=CC=C3C=C2F)=C1)C1=CNC(=O)C=C1
297,Z1490441431,CC1=C(C(=O)NC2=CC=C(C(=O)NCC3=CC=CC(C4=CC=CC=N4)=C3)C(O)=C2)C=NO1
298,PV-008012749735,CC1=NC(NC(=O)C2=NN(C3=CC=C(F)C=C3)C=CC2=O)=NC=C1C1=CC=CC=C1
299,Z1972080094,CN1C=C(C(=O)N(CC(N)=O)CC2=CC=C(C3=CC=CC=C3)C=C2)C2=CC(F)=CC=C21
300,Z1334417905,CC1=CC=CC(N2C=C(C(=O)NCC3=CC(OC4=CC=C(F)C(F)=C4)=CC=N3)N=N2)=C1
301,PV-009843441128,CN1C=CC(=O)C2=CC(NC(=O)C3=CC=C(OC4=CC=C(C#N)C=N4)C=C3)=CC=C21
302,PV-009505794133,O=C(NC1=NN(C2=CC(F)=CC(F)=C2)C=N1)C1=CC=C(C2=CC=CN=C2)C=C1
303,PV-008405185800,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC=CN=C1OC1=CC=CN=C1
304,PV-008495298657,O=C(O)C1=CC=C(C2=CC=CC(CNC(=O)C3=CC=C4C(=O)C=CNC4=C3)=C2)C=C1
305,Z5016949494,NC(=O)C1=CC(CNC(=O)CCC2=NC(C3=CC=CC=C3)=C(C3=CC=CC=C3)O2)=CC=N1
306,PV-009663263924,N#CC1=CC=CC=C1C1=CC=C(C(=O)NC2=NN=NN2CC2=CC=C(F)C=C2)C=C1
307,PV-004708351048,NC1=CC(C(=O)NC2=CC(C3=CC=C(O)N=C3)=CC=C2)=NN1C1=CC=C(F)C=C1
308,PV-009564173070,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)NC1=NC=NC=C1C1=CC=CC=C1
309,PV-002143032533,O=C(NCC1=CC=C2C=CC=NC2=C1)C1=CC=C(NC(=O)C2=CNC(=O)C=C2)C=C1
310,Z1585054230,CN1C=CC(C(NC(=O)C2=CC=C(CNC(=O)C3=CC=CS3)C=C2)C2=CC=C(F)C=C2)=N1
311,Z1731398581,O=C(NC1=CC=CC=C1)C1=CC=C(NCC2=NOC(COC3=CC=CC=C3F)=C2)N=N1
312,PV-004339929411,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC=C(CC2=CC=CC=C2)N1
313,Z7722601401,O=C(NCC1=CC=C2C=CC(=O)NC2=N1)C1=CC=CC=C1OC1=CC=C(F)C=C1
314,PV-006379321026,O=C(NC1=CN=CC=C1OCC1=CC=CC=C1)C1=CC2=C(NC(=O)C=C2)C(F)=C1
315,PV-008239555929,CC1=C(NC(=O)C2=CN=CC3=C2C=CNC3=O)C=CC=C1C(=O)NC1=CC=CC=C1
316,Z1929582904,O=C(NC1=C(C(F)F)N(C2=CC=NC=C2)N=C1)C1=NOC(COC2=CC=CC=C2F)=C1
317,PV-009956639505,O=C(NC1=CC=C2C(=O)NC(=O)NC2=N1)C1=CC=C(OC2=CC=CC=C2F)C=C1
318,Z1576396986,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)NC1CC(=O)N(C2=C(F)C=CC=C2F)C1
319,Z7689830638,O=C(NC1=CC(C2=CC=NC=C2)=CNC1=O)C1=CC2=CC=CC=C2N=C1C(F)F
320,Z1275683963,CN1C=CN=C1CC(NC(=O)COC1=CC=CC(OC2=CC=CC=N2)=C1)C1=CC=CC=C1
321,PV-002309701908,O=C(NC1=CN=C(C2=CC(F)=CC=C2)N=C1)C1=CC=CN=C1C1=CC=NC=C1
322,PV-010061955853,O=C(NC1=NC2=CC=C(OC(F)(F)F)C=C2C=C1)C1=CC(=O)N2C=CC=CC2=N1
323,Z1274201630,O=C(CCC1=NN=CN1C1=CC=CC=C1)NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1
324,PV-008440905680,CC1=CC=C(OCC2=CC=CC(C(=O)NC3=CC=C(C4=CNC(=O)N4)C=C3)=C2)C=N1
325,PV-009541856743,O=C(CC1=CC=CC(OC2=CC=CC=C2)=C1)NC1=NC=C(C2=NC=CC=N2)C=N1
326,PV-008600996491,NC1=NN(CC(=O)NCC2=NC=CC=C2C2=CC=C(F)C=C2)C(C2=CC=CC=C2)=C1
327,PV-007155184629,O=C(NC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=NN1C1=CC=NC=C1
328,PV-008318882047,COC1=CC=C(NC(=O)C2=CNC(=O)C3=CC=CN=C23)C(OCC2=CC=CC=C2)=C1
329,PV-008773542019,NC(=O)C1=C(NC(=O)C2=CC(C3=C(F)C=C(F)C=C3F)=NO2)C2=CC=CC=C2O1
330,PV-009304281810,O=C(N=S(=O)(C1=CC=CC=C1)C1=CC=NC=C1)C(C1=CC=CC=C1)N1C=CC=N1
331,PV-007849765263,COC1=CC=C(NC(=O)C2=CN=C3C(=O)NN=CC3=C2)C=C1C(=O)C1=CC=CC=C1
332,Z1119837666,NC(=O)CN(CC(=O)C1=CNC2=CC=CC=C12)CC1=CC=C(C2=CC=CC=C2)C=C1
333,PV-008952382970,N#CCN1C=C(C(=O)NC2=C(C#N)C(=O)N(C3=CC=CC=C3)C=C2)C2=CC=CC=C21
334,Z1333341538,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)NCCC1=NC(C2=CC=NC=C2)=CS1
335,PV-006850918370,N#CC1=CC(C2=CC=CC=C2)=CC(NC(=O)C2=NNC3=CC=CC=C3C2=O)=C1
336,Z6477767645,CS(=O)(=O)C1=CC=C(C2=CC(=O)N3C=CC=C(OCC4=CC=CC=C4)C3=N2)C(F)=C1
337,PV-009819682906,O=C(CC(O)CC1=CC=CC=C1)NC1=CC=C2N=CN(C3=CC=CC=C3)C(=O)C2=C1
338,PV-006343967884,COC1=CC=CC(C2=CN=C(C(=O)NC3=CN(C4=CC=CC=C4F)N=C3)N=C2)=C1
339,PV-009111499280,N#CC1=CC=C(N2C=C(C#N)C(NC(=O)CC3=CC=C4C=CN=CC4=C3)=N2)C(F)=C1
340,Z2046454769,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)OCC1=CC(C2=CC=NC=C2)=NN1
341,PV-009954369418,O=C(NC1=CC(F)=CC=C1C1=NNC(=O)N1)C1=CC=CC(OC2=CC=CC=C2)=N1
342,PV-005698632790,O=C(NC1=CC=C(OC2=CC(F)=CC=C2)N=C1)C1=CC=C2C=NNC(=O)C2=C1
343,PV-007224451300,COC1=CC=C2C(C(=O)NCC3=CC=CC=C3OC3=CC=CC=N3)=CC(=O)NC2=C1
344,Z7600343849,O=C(NC1=CN(CC2=CC=CC=C2)C(=O)C=C1)C1=CC=NC2=CC=C(F)C=C12
345,PV-010009652837,O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)NC1=NC=CC=C1OCC1=CC=CC=C1
346,PV-007268518883,O=C(NCC1=NOC(C2=CC=C(F)C=C2)=N1)C1=CNC2=C(C=C(F)C(F)=C2)C1=O
347,PV-008583114003,N#CC1=CN2C(C(=O)NC(COC3=CC=CC=C3)C3=CC=C(F)C=C3)=CN=C2C=C1
348,Z1233701632,O=C(NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1)C1=CC=CC(N2C=CC=N2)=N1
349,PV-008444798350,COC1=CC=C(CN2C=CN=C2C(=O)NC2=CN(C3=CC=CC=C3)C(=O)C=C2)C=C1
350,Z1274527674,O=C(NCC1=CC=CC=C1COC1=CC=CC=C1Cl)C1=CN(CC2=CC=CN=C2)N=N1
351,PV-006309819974,COC1=CC=CC(OC2=CC=C(NC(=O)C3=CNC(=O)C4=CC=CN=C34)C=C2)=C1
352,Z1873335100,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)OCC1=NN=CN1C1=CC=CC=C1
353,Z1549294862,CC1=CC=CC=C1C1=NC(CNC(=O)COC2=CC=CC(OC3=CC=CC=N3)=C2)=NO1
354,PV-005292632106,CN(C(=O)C1=CN(C2=CC=CC=N2)N=C1)C1=CC=CC(C(O)C2=CC=CC=C2)=C1
355,PV-009330503148,O=C(NC1=CC=C(C2=NN=CO2)C(F)=C1)NC1=CC(=O)N(C2=CC=CC=C2)C=C1
356,PV-005909809950,O=C(NCC(F)(F)C1=CC=CC2=CC=CN=C12)C1=NNC(C2=CC=CC=C2O)=C1
357,PV-007210900403,O=C(NC1=CC=C(C2=NOC(C(F)(F)F)=C2)C=C1)C1=CC=C2C(=O)NC=CC2=N1
358,PV-004843037672,COC1=CC=C(C2=CC=CC=N2)C=C1NC(=O)C1=CN=CN1C1=CC=C(O)C=C1
359,PV-009608967550,O=C(NC1=CC(C2=NNN=N2)=CC(C2=CC=NC=C2)=C1)C1=C(F)C=CC(F)=C1O
360,Z7697222459,O=C(NCC1=NOC(C2=CC=C(F)C=C2)=C1)C1=CN(C2=C(F)C=CC=C2F)N=N1
361,Z7658062467,O=C(NCC1=CC=C2C=COC2=C1)C1=CC(=O)C(OCC2=CC=C(F)C=C2)=CO1
362,PV-003294418105,O=C(CC1=NNC(=O)C=C1)C1=CC=C(C2=CN=C3C(F)=CC=CC3=C2)C=C1
363,Z3484588240,O=C1N=C(C2=CC=C(C3=CC(F)=CC=C3OCC3=CC=NC=C3)C=N2)C=CN1
364,Z1575997292,O=C(CC1=CC=CC(OCC2=CC=CN=C2)=C1)NCC1=C(C2=CC=CC=C2)OC=N1
365,Z1906927337,O=C(NCC1=CC=CC=C1OC1=CC=CC=N1)C(O)C1=CC=CC(OC(F)(F)F)=C1
366,PV-008420897385,O=C(CC1=COC(C2=CC=C(F)C=C2)=N1)NC1=NC=NN1C1=CC=C(F)C=C1F
367,Z7608870546,COC1=CC=CC(C2=CC=CC=C2NC(=O)C2=CC=C3C(=O)N(C)C(C)=CC3=N2)=C1
368,PV-007687325277,O=C(NC1=CN=C(C2=NC=CC=N2)N=C1)NC(C1=CC=NC=C1)C1=CC=C(F)C=C1
369,PV-009104740691,COC(=O)C1=NN(C2=CC=C(NC(=O)C3=C(F)C4=CC=CC=C4C=C3)C=C2)C=N1
370,PV-008222786165,O=C(O)C1=CC=CC(C2=CC=CC=C2CNC(=O)C2=CC(N3C=CC=N3)=CC=N2)=C1
371,PV-004823122487,N#CC(C1=CC=CC=C1)C1=CC=C(NC(=O)CC2=CC=C(C3=NN=NN3)C=C2)C=C1
372,PV-005265030415,CN1C(C(=O)NC2=CC=C(F)C(C3=CN(C4=CC=CC=C4)N=N3)=C2)=CC=CC1=O
373,PV-006960543004,NC(=O)C1=CC=CC(OC2=CC=C(NC(=O)CC3=CC=CC4=C3OC=C4)N=C2)=C1
374,PV-007170570561,O=C(NCCC1=CC=C2OC=CC2=C1)C1=CC=CN(CC2=CC(F)=CC=C2)C1=O
375,PV-006336672026,COC1=CC=CC=C1C1=CN=C(COC(=O)C2=CC3=CC=C(F)C=C3NC2=O)O1
376,Z1831839833,COC(=O)CN1C=NC2=CC=C(NC(=O)NC(C)CC3=CC=C4C=CC=CC4=C3)C=C2C1=O
377,PV-005808858776,O=C(NC1=CC=CC(OCC2=CC=CC=N2)=C1)C1=CN=CN1C1=CC=C(O)C=C1
378,PV-009354751891,CN1C=C(NC(=O)C2=CC(=O)N(C3=CC=CC=C3)N2)C(C2=CC=C(F)C=C2F)=N1
379,PV-007673270148,O=C(NC1=CC=C(N2C=CC(=O)N2)C=C1)C1=CC=NC=C1NCC1=CC=CC=C1
380,PV-007643762527,N#CC1=CC(OC2=CC=CC=C2NC(=O)CC2=CC=C(C3=NN=NN3)C=C2)=CC=C1
381,PV-009427505576,N#CC1=CC=C(N2C=NC(NC(=O)NCC3=CC=CC(C4=CC=CC=N4)=C3)=N2)C=C1
382,PV-004161121026,CC1=CC=C(C2=CC=CC(NC(=O)C3=CC(C4=CC=NC=C4)=NN=C3O)=N2)C=C1
383,Z1891369213,CN1C=CN=C1COC1=CC=C(C2=NC(CC(=O)NCC3=CC=C(F)C(F)=C3)=NO2)C=C1
384,PV-005885827755,O=C(NC1=CN(CC2=CC=CC=N2)N=C1)C1=CC=NC=C1OC1=CC=C(F)C=C1
385,Z1023069318,O=C(NCC1=CC=C(F)C=C1)C1=NC=CN=C1C(=O)N1CCC2=CC=C(OC(F)F)C=C2C1
386,Z7593852062,CN1C(C(=O)NC2=CC=C(C3=NN=CO3)C=C2)=CC=C1C(=O)C1=CC=CC=C1F
387,PV-009755562666,N#CC1=C(F)C(F)=CC(C(=O)NC2=CC=C(N3C=CC=CC3=O)C=C2F)=C1
388,Z3484598973,CN(CC1=CC=CC(C2=CC=C(C3=NC(=O)NC=C3)N=C2)=C1)C1=CC=CC=C1
389,PV-008595426544,CN(CC1=CN(C2=CC=CC=C2C2=CC=CC=C2)N=N1)C(=O)CC1=NC=CC=C1F
390,Z1724802624,O=C(NCC1=CC=CC(C2=CC=CN=C2)=C1)C1=NN(CC2=CC=CC=C2)C=C1
391,Z1728605218,O=C(NCC1=NOC(COC2=CC=CC=C2F)=C1)C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1
392,Z647269330,N#CC1=CC(CC2=CN=C(NC(=O)C3=CC=C(NC(=O)C4=CNC(=O)C=C4)C=C3)S2)=CC=C1
393,Z806833474,CC1=C(C(=O)N(CC(N)=O)CC2=CC=C(C3=CC=CC=C3)C=C2)C=NN1C1=CC=C(F)C=C1
394,PV-008346773187,O=C(NC1=CC=C(OC2=CC=CC=N2)C=C1)C1=NN(C2=CC=CC=C2F)C=CC1=O
395,PV-010073044037,N#CC1=C(NC(=O)C2=CC(C3=CC=CC=C3F)=NO2)C=CN(C2=CC=CC=C2)C1=O
396,PV-009322202532,O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=NN(C2=CC=C(F)C=C2)C=CC1=O
397,PV-007431212815,NC(=O)C(NC(=O)C1=NC(C2=CC=C(F)C=C2)=CC=C1)C1=CC=C2C=CC=CC2=C1
398,PV-009068879861,O=C(NC1=NN(C2=CC=C(F)C(F)=C2)C=N1)C1=NC(C2=CC=C(F)C=C2)=NC=C1
399,PV-008303402591,CN1C(CNC(=O)C2=CC(C3=CC=CC=N3)=CC(F)=C2)=CC(=O)N1C1=CC=CC=C1
400,PV-009432754195,CC1=NN(C2=CC=C(F)C=C2)C=C1C(=O)NC1=CC(=O)N(C2=CC=CC=C2)C=C1
401,PV-004551221005,O=C(NC1=CC(CC2=CC=CC=C2)=CC=N1)C1=NN(C2=CC=CC(F)=C2)C=C1O
402,Z1850770518,FC1=CC=C(N2C=CC(CNC(C3=CC=CC(C(F)(F)F)=C3)C3=NN=CN3)=N2)C(F)=C1
403,Z1929573649,O=C(NC1=C(C(F)F)N(C2=CC=NC=C2)N=C1)C1=NN(C2=CC=C(F)C=C2F)C=C1
404,PV-009111805588,N#CC1=C(NC(=O)C2=CC=C(C3=CC=CC=N3)O2)C=CN(C2=CC=CC=C2)C1=O
405,PV-008722872832,O=C(N[C@H](C1=CC=CC=C1)[C@@H](O)C1=CC=CC=C1)C1=NN(C2=CC=C(O)C=C2)C=C1
